SourceFile,Accelerometer,GPSDateTime,GPSLatitude,GPSLongitude,GPSSpeed
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 -0.02 -0.03,2026:05:21 21:02:44Z,2 deg 56' 50.46 N,101 deg 40' 28.06 E,13
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.01 0 0.02,2026:05:21 21:02:45Z,2 deg 56' 50.56 N,101 deg 40' 28.06 E,10
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0 0.01,2026:05:21 21:02:46Z,2 deg 56' 50.63 N,101 deg 40' 28.06 E,7
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.01 -0.01 0.02,2026:05:21 21:02:47Z,2 deg 56' 50.71 N,101 deg 40' 28.06 E,9
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0 0.02,2026:05:21 21:02:48Z,2 deg 56' 50.83 N,101 deg 40' 28.06 E,13
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.02 0.02 -0.01,2026:05:21 21:02:49Z,2 deg 56' 51.00 N,101 deg 40' 28.06 E,17
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0.02 -0.01,2026:05:21 21:02:50Z,2 deg 56' 51.19 N,101 deg 40' 28.12 E,20
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 -0.03 0,2026:05:21 21:02:51Z,2 deg 56' 51.42 N,101 deg 40' 28.18 E,24
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.04 -0.02 0,2026:05:21 21:02:52Z,2 deg 56' 51.67 N,101 deg 40' 28.24 E,26
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0 0,2026:05:21 21:02:53Z,2 deg 56' 51.91 N,101 deg 40' 28.30 E,26
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0.03 0.01,2026:05:21 21:02:54Z,2 deg 56' 52.16 N,101 deg 40' 28.36 E,26
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.01 0.01 0,2026:05:21 21:02:55Z,2 deg 56' 52.42 N,101 deg 40' 28.42 E,27
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0 -0.02,2026:05:21 21:02:56Z,2 deg 56' 52.68 N,101 deg 40' 28.42 E,28
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0 -0.02,2026:05:21 21:02:57Z,2 deg 56' 52.94 N,101 deg 40' 28.42 E,29
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.01 0 -0.03,2026:05:21 21:02:58Z,2 deg 56' 53.23 N,101 deg 40' 28.47 E,31
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.02 -0.05 0,2026:05:21 21:02:59Z,2 deg 56' 53.54 N,101 deg 40' 28.47 E,33
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.02 0 0.01,2026:05:21 21:03:00Z,2 deg 56' 53.84 N,101 deg 40' 28.53 E,33
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 -0.05 -0.01,2026:05:21 21:03:01Z,2 deg 56' 54.17 N,101 deg 40' 28.59 E,34
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.02 0.03 0.01,2026:05:21 21:03:02Z,2 deg 56' 54.48 N,101 deg 40' 28.65 E,35
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 -0.03 0,2026:05:21 21:03:03Z,2 deg 56' 54.83 N,101 deg 40' 28.70 E,36
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.01 -0.01 0.02,2026:05:21 21:03:04Z,2 deg 56' 55.18 N,101 deg 40' 28.70 E,36
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.03 0.01 0,2026:05:21 21:03:05Z,2 deg 56' 55.51 N,101 deg 40' 28.70 E,37
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 -0.02 0,2026:05:21 21:03:06Z,2 deg 56' 55.84 N,101 deg 40' 28.70 E,36
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0 -0.03,2026:05:21 21:03:07Z,2 deg 56' 56.17 N,101 deg 40' 28.70 E,34
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.02 0.02 -0.01,2026:05:21 21:03:08Z,2 deg 56' 56.47 N,101 deg 40' 28.70 E,30
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.04 0 0,2026:05:21 21:03:09Z,2 deg 56' 56.72 N,101 deg 40' 28.70 E,23
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0.04 0.05,2026:05:21 21:03:10Z,2 deg 56' 56.89 N,101 deg 40' 28.70 E,14
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.01 -0.01 0,2026:05:21 21:03:11Z,2 deg 56' 57.01 N,101 deg 40' 28.70 E,9
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0 -0.03,2026:05:21 21:03:12Z,2 deg 56' 57.11 N,101 deg 40' 28.70 E,8
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.02 0 0,2026:05:21 21:03:13Z,2 deg 56' 57.23 N,101 deg 40' 28.70 E,11
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0.02 0,2026:05:21 21:03:14Z,2 deg 56' 57.37 N,101 deg 40' 28.76 E,14
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.03 0 0.01,2026:05:21 21:03:15Z,2 deg 56' 57.52 N,101 deg 40' 28.76 E,17
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0.01 0,2026:05:21 21:03:16Z,2 deg 56' 57.73 N,101 deg 40' 28.82 E,21
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.02 0 -0.05,2026:05:21 21:03:17Z,2 deg 56' 57.94 N,101 deg 40' 28.82 E,23
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.08 0 -0.1,2026:05:21 21:03:18Z,2 deg 56' 58.17 N,101 deg 40' 28.82 E,25
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.04 -0.01 -0.03,2026:05:21 21:03:19Z,2 deg 56' 58.42 N,101 deg 40' 28.82 E,25
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0 -0.01,2026:05:21 21:03:20Z,2 deg 56' 58.65 N,101 deg 40' 28.76 E,24
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0.02 -0.01,2026:05:21 21:03:21Z,2 deg 56' 58.90 N,101 deg 40' 28.76 E,24
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 -0.08 0.01,2026:05:21 21:03:22Z,2 deg 56' 59.12 N,101 deg 40' 28.76 E,21
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0.02 -0.01,2026:05:21 21:03:23Z,2 deg 56' 59.35 N,101 deg 40' 28.76 E,18
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.01 0 -0.01,2026:05:21 21:03:24Z,2 deg 56' 59.54 N,101 deg 40' 28.70 E,15
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.03 0 0,2026:05:21 21:03:25Z,2 deg 56' 59.69 N,101 deg 40' 28.65 E,14
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.01 -0.03 -0.01,2026:05:21 21:03:26Z,2 deg 56' 59.84 N,101 deg 40' 28.53 E,14
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0 0,2026:05:21 21:03:27Z,2 deg 56' 59.95 N,101 deg 40' 28.42 E,15
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.01 0.05 0.03,2026:05:21 21:03:28Z,2 deg 57' 0.05 N,101 deg 40' 28.36 E,15
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0.01 0.03,2026:05:21 21:03:29Z,2 deg 57' 0.19 N,101 deg 40' 28.30 E,16
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0.05 0,2026:05:21 21:03:30Z,2 deg 57' 0.34 N,101 deg 40' 28.24 E,18
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0 0.01 -0.04,2026:05:21 21:03:31Z,2 deg 57' 0.49 N,101 deg 40' 28.24 E,15
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.05 -0.02 0,2026:05:21 21:03:32Z,2 deg 57' 0.62 N,101 deg 40' 28.30 E,17
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.06 -0.01 0,2026:05:21 21:03:33Z,2 deg 57' 0.71 N,101 deg 40' 28.47 E,19
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,0.04 -0.01 -0.03,2026:05:21 21:03:34Z,2 deg 57' 0.77 N,101 deg 40' 28.65 E,19
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210237_2026085A.MP4,-0.02 0 0.03,2026:05:21 21:03:35Z,2 deg 57' 0.80 N,101 deg 40' 28.82 E,19
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0.04 0.03 0.04,2026:05:21 21:03:36Z,2 deg 57' 0.74 N,101 deg 40' 29.00 E,18
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 -0.05 0,2026:05:21 21:03:37Z,2 deg 57' 0.67 N,101 deg 40' 29.18 E,18
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 -0.02,2026:05:21 21:03:38Z,2 deg 57' 0.61 N,101 deg 40' 29.35 E,18
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0.03 0,2026:05:21 21:03:39Z,2 deg 57' 0.58 N,101 deg 40' 29.53 E,19
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 -0.03 0.01,2026:05:21 21:03:40Z,2 deg 57' 0.56 N,101 deg 40' 29.70 E,19
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0.01 -0.01 0,2026:05:21 21:03:41Z,2 deg 57' 0.50 N,101 deg 40' 29.88 E,18
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,-0.03 0.01 0,2026:05:21 21:03:42Z,2 deg 57' 0.40 N,101 deg 40' 29.93 E,15
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.02,2026:05:21 21:03:43Z,2 deg 57' 0.28 N,101 deg 40' 30.05 E,13
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0.02 0.01 -0.01,2026:05:21 21:03:44Z,2 deg 57' 0.19 N,101 deg 40' 30.11 E,12
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.03,2026:05:21 21:03:45Z,2 deg 57' 0.13 N,101 deg 40' 30.17 E,12
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:03:46Z,2 deg 57' 0.11 N,101 deg 40' 30.35 E,15
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,-0.02 0 0,2026:05:21 21:03:47Z,2 deg 57' 0.14 N,101 deg 40' 30.52 E,19
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:03:48Z,2 deg 57' 0.24 N,101 deg 40' 30.70 E,22
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,-0.01 0.02 0,2026:05:21 21:03:49Z,2 deg 57' 0.36 N,101 deg 40' 30.88 E,24
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0.02 0,2026:05:21 21:03:50Z,2 deg 57' 0.50 N,101 deg 40' 31.11 E,25
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:03:51Z,2 deg 57' 0.65 N,101 deg 40' 31.28 E,25
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,-0.01 0 0,2026:05:21 21:03:52Z,2 deg 57' 0.77 N,101 deg 40' 31.46 E,24
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,-0.01 0 0.01,2026:05:21 21:03:53Z,2 deg 57' 0.90 N,101 deg 40' 31.70 E,24
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 -0.01 0,2026:05:21 21:03:54Z,2 deg 57' 1.02 N,101 deg 40' 31.81 E,21
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0.01 0,2026:05:21 21:03:55Z,2 deg 57' 1.12 N,101 deg 40' 31.99 E,18
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0.01 -0.02,2026:05:21 21:03:56Z,2 deg 57' 1.21 N,101 deg 40' 32.11 E,13
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:03:57Z,2 deg 57' 1.27 N,101 deg 40' 32.17 E,9
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:03:58Z,2 deg 57' 1.30 N,101 deg 40' 32.22 E,4
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:03:59Z,2 deg 57' 1.31 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 -0.01,2026:05:21 21:04:00Z,2 deg 57' 1.33 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:04:01Z,2 deg 57' 1.33 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:04:02Z,2 deg 57' 1.33 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:04:03Z,2 deg 57' 1.34 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:04Z,2 deg 57' 1.35 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:04:05Z,2 deg 57' 1.36 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:06Z,2 deg 57' 1.36 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 -0.01,2026:05:21 21:04:07Z,2 deg 57' 1.37 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 -0.01,2026:05:21 21:04:08Z,2 deg 57' 1.39 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:09Z,2 deg 57' 1.39 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 -0.01,2026:05:21 21:04:10Z,2 deg 57' 1.40 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:11Z,2 deg 57' 1.40 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 -0.02,2026:05:21 21:04:12Z,2 deg 57' 1.40 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:04:13Z,2 deg 57' 1.40 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:04:14Z,2 deg 57' 1.40 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:15Z,2 deg 57' 1.41 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.03,2026:05:21 21:04:16Z,2 deg 57' 1.42 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:17Z,2 deg 57' 1.42 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:18Z,2 deg 57' 1.43 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:04:19Z,2 deg 57' 1.44 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.02,2026:05:21 21:04:20Z,2 deg 57' 1.45 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:21Z,2 deg 57' 1.45 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:04:22Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:04:23Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:04:24Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:25Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:26Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0.01 0 -0.01,2026:05:21 21:04:27Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:28Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0.01 0 -0.01,2026:05:21 21:04:29Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:30Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0,2026:05:21 21:04:31Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 -0.01,2026:05:21 21:04:32Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:33Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 0.01,2026:05:21 21:04:34Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210337_2026087A.MP4,0 0 -0.02,2026:05:21 21:04:35Z,2 deg 57' 1.46 N,101 deg 40' 32.22 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0 0 0,2026:05:21 21:04:36Z,2 deg 57' 1.46 N,101 deg 40' 32.17 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0 0.01 0,2026:05:21 21:04:37Z,2 deg 57' 1.46 N,101 deg 40' 32.17 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0 0.01 -0.04,2026:05:21 21:04:38Z,2 deg 57' 1.46 N,101 deg 40' 32.17 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,-0.04 -0.04 0.04,2026:05:21 21:04:39Z,2 deg 57' 1.47 N,101 deg 40' 32.22 E,5
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0.01 0.04 0,2026:05:21 21:04:40Z,2 deg 57' 1.50 N,101 deg 40' 32.28 E,11
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,-0.04 0.01 0.02,2026:05:21 21:04:41Z,2 deg 57' 1.52 N,101 deg 40' 32.45 E,17
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0 0.05 0,2026:05:21 21:04:42Z,2 deg 57' 1.57 N,101 deg 40' 32.57 E,18
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0.13 -0.02 -0.02,2026:05:21 21:04:43Z,2 deg 57' 1.54 N,101 deg 40' 32.81 E,19
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,-0.02 0 0,2026:05:21 21:04:44Z,2 deg 57' 1.49 N,101 deg 40' 32.99 E,21
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0 0.04 -0.02,2026:05:21 21:04:45Z,2 deg 57' 1.39 N,101 deg 40' 33.16 E,22
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0.03 0.03 0,2026:05:21 21:04:46Z,2 deg 57' 1.25 N,101 deg 40' 33.34 E,24
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0.02 0 0,2026:05:21 21:04:47Z,2 deg 57' 1.09 N,101 deg 40' 33.51 E,27
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,-0.02 -0.01 0,2026:05:21 21:04:48Z,2 deg 57' 0.88 N,101 deg 40' 33.69 E,31
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0 -0.03 -0.01,2026:05:21 21:04:49Z,2 deg 57' 0.62 N,101 deg 40' 33.86 E,34
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0.01 -0.02 -0.02,2026:05:21 21:04:50Z,2 deg 57' 0.33 N,101 deg 40' 34.04 E,39
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521210437_2026089A.MP4,0.01 0.02 0.01,2026:05:21 21:04:51Z,2 deg 57' 0.01 N,101 deg 40' 34.27 E,43
